date, aqi
2016/9/22, 43
2016/9/23, 45
2016/9/24, 46
2016/9/25, 48
2016/9/26, 51
2016/9/27, 53
2016/9/28, 43
2016/9/29, 34
2016/9/30, 37
2016/4/1, 70
2016/4/2, 67
2016/4/3, 53
2016/4/4, 51
2016/4/5, 51
2016/4/6, 51
2016/4/7, 61
2016/4/8, 80
2016/4/9, 77
2016/4/10, 67
2016/4/11, 47
2016/4/12, 34
2016/4/13, 42
2016/4/14, 39
2016/4/15, 43
2016/4/16, 45
2016/4/17, 45
2016/4/18, 49
2016/4/19, 52
2016/4/20, 62
2016/4/21, 72
2016/4/22, 77
2016/4/23, 90
2016/4/24, 67
2016/4/25, 56
2016/4/26, 59
2016/4/27, 57
2016/4/28, 58
2016/4/29, 65
2016/4/30, 52
2016/5/1, 60
2016/5/2, 56
2016/5/3, 52
2016/5/4, 49
2016/5/5, 54
2016/5/6, 36
2016/5/7, 37
2016/5/8, 34
2016/5/9, 43
2016/5/10, 50
2016/5/11, 42
2016/5/12, 41
2016/5/13, 35
2016/5/14, 44
2016/5/15, 33
2016/5/16, 26
2016/5/17, 44
2016/5/18, 36
2016/5/19, 34
2016/5/20, 53
2016/5/21, 41
2016/5/22, 27
2016/5/23, 40
2016/5/24, 50
2016/5/25, 49
2016/5/26, 50
2016/5/27, 45
2016/5/28, 43
2016/5/29, 34
2016/5/30, 26
2016/5/31, 40
2016/6/1, 50
2016/6/2, 45
2016/6/3, 51
2016/6/4, 40
2016/6/5, 47
2016/6/6, 53
2016/6/7, 54
2016/6/8, 48
2016/6/9, 41
2016/6/10, 42
2016/6/11, 40
2016/6/12, 32
2016/6/13, 34
2016/6/14, 40
2016/6/15, 47
2016/6/16, 40
2016/6/17, 32
2016/6/18, 24
2016/6/19, 39
2016/6/20, 29
2016/6/21, 38
2016/6/22, 34
2016/6/23, 41
2016/6/24, 37
2016/6/25, 34
2016/6/26, 33
2016/6/27, 31
2016/6/28, 45
2016/6/29, 55
2016/6/30, 63
2016/1/4, 47
2016/1/5, 46
2016/1/6, 45
2016/1/7, 38
2016/1/8, 48
2016/1/9, 45
2016/1/10, 50
2016/1/11, 52
2016/1/12, 46
2016/1/13, 54
2016/1/14, 43
2016/1/15, 34
2016/1/16, 38
2016/1/17, 38
2016/1/18, 34
2016/1/19, 40
2016/1/20, 37
2016/1/21, 35
2016/1/22, 39
2016/1/23, 42
2016/1/24, 29
2016/1/25, 23
2016/1/26, 23
2016/1/27, 25
2016/1/28, 39
2016/1/29, 35
2016/1/30, 32
2016/1/31, 36
2016/2/1, 24
2016/2/2, 36
2016/2/3, 33
2016/2/4, 27
2016/2/5, 29
2016/2/6, 26
2016/2/7, 21
2016/2/8, 33
2016/2/9, 38
2016/2/10, 37
2016/2/11, 41
2016/2/12, 41
2016/2/13, 38
2016/2/14, 33
2016/2/15, 30
2016/2/16, 36
2016/2/17, 36
2016/2/18, 46
2016/2/19, 41
2016/2/20, 38
2016/2/21, 42
2016/2/22, 59
2016/2/23, 49
2016/2/24, 45
2016/2/25, 40
2016/2/26, 41
2016/2/27, 41
2016/2/28, 35
2016/2/29, 29
2016/3/1, 38
2016/3/2, 46
2016/3/3, 39
2016/3/4, 45
2016/3/5, 47
2016/3/6, 48
2016/3/7, 48
2016/3/8, 55
2016/3/9, 66
2016/3/10, 57
2016/3/11, 60
2016/3/12, 59
2016/3/13, 56
2016/3/14, 60
2016/3/15, 52
2016/3/16, 55
2016/3/17, 59
2016/3/18, 59
2016/3/19, 62
2016/3/20, 60
2016/3/21, 54
2016/3/22, 45
2016/3/23, 42
2016/3/24, 54
2016/3/25, 61
2016/3/26, 51
2016/3/27, 42
2016/3/28, 42
2016/3/29, 48
2016/3/30, 59
2016/3/31, 63
2015/10/1, 106
2015/10/2, 89
2015/10/3, 123
2015/10/4, 203
2015/10/5, 105
2015/10/6, 94
2015/10/7, 71
2015/10/8, 70
2015/10/9, 64
2015/10/10, 67
2015/10/11, 74
2015/10/12, 74
2015/10/13, 75
2015/10/14, 69
2015/10/15, 63
2015/10/16, 65
2015/10/17, 65
2015/10/18, 95
2015/10/19, 128
2015/10/20, 140
2015/10/21, 172
2015/10/22, 115
2015/10/23, 95
2015/10/24, 118
2015/10/25, 104
2015/10/26, 64
2015/10/27, 60
2015/10/28, 65
2015/10/29, 46
2015/10/30, 43
2015/10/31, 32
2015/11/1, 31
2015/11/2, 28
2015/11/3, 32
2015/11/4, 31
2015/11/5, 34
2015/11/6, 30
2015/11/7, 23
2015/11/8, 24
2015/11/9, 30
2015/11/10, 47
2015/11/11, 37
2015/11/12, 32
2015/11/13, 26
2015/11/14, 33
2015/11/15, 22
2015/11/16, 19
2015/11/17, 24
2015/11/18, 27
2015/11/19, 40
2015/11/20, 33
2015/11/21, 20
2015/11/22, 18
2015/11/23, 25
2015/11/24, 36
2015/11/25, 25
2015/11/26, 32
2015/11/27, 27
2015/11/28, 35
2015/11/29, 41
2015/11/30, 21
2015/12/1, 24
2015/12/2, 28
2015/12/3, 32
2015/12/4, 45
2015/12/5, 49
2015/12/6, 43
2015/12/7, 21
2015/12/8, 25
2015/12/9, 34
2015/12/10, 43
2015/12/11, 20
2015/12/12, 26
2015/12/13, 21
2015/12/14, 22
2015/12/15, 20
2015/12/16, 43
2015/12/17, 48
2015/12/18, 42
2015/12/19, 46
2015/12/20, 37
2015/12/21, 31
2015/12/22, 40
2015/12/23, 40
2015/12/24, 37
2015/12/25, 46
2015/12/26, 32
2015/12/27, 31
2015/12/28, 24
2015/12/29, 28
2015/12/30, 28
2015/7/1, 72
2015/7/2, 66
2015/7/3, 64
2015/7/4, 52
2015/7/5, 41
2015/7/6, 51
2015/7/7, 61
2015/7/8, 61
2015/7/9, 58
2015/7/10, 52
2015/7/11, 48
2015/7/12, 63
2015/7/13, 67
2015/7/14, 61
2015/7/15, 54
2015/7/16, 56
2015/7/17, 54
2015/7/18, 37
2015/7/19, 33
2015/7/20, 38
2015/7/21, 39
2015/7/22, 46
2015/7/23, 54
2015/7/24, 50
2015/7/25, 45
2015/7/26, 45
2015/7/27, 55
2015/7/28, 60
2015/7/29, 48
2015/7/30, 48
2015/7/31, 59
2015/8/1, 60
2015/8/2, 55
2015/8/3, 53
2015/8/4, 38
2015/8/5, 48
2015/8/6, 56
2015/8/7, 50
2015/8/8, 42
2015/8/9, 36
2015/8/10, 41
2015/8/11, 48
2015/8/12, 43
2015/8/13, 34
2015/8/14, 42
2015/8/15, 52
2015/8/16, 55
2015/8/17, 50
2015/8/18, 53
2015/8/20, 63
2015/8/21, 48
2015/8/22, 37
2015/8/23, 44
2015/8/24, 66
2015/8/25, 70
2015/8/26, 88
2015/8/27, 68
2015/8/28, 59
2015/8/29, 62
2015/8/30, 66
2015/8/31, 67
2015/9/1, 73
2015/9/2, 83
2015/9/3, 93
2015/9/4, 68
2015/9/5, 58
2015/9/6, 50
2015/9/7, 66
2015/9/8, 83
2015/9/9, 71
2015/9/10, 36
2015/9/11, 83
2015/9/12, 136
2015/9/13, 134
2015/9/14, 146
2015/9/15, 140
2015/9/16, 90
2015/9/17, 94
2015/9/18, 79
2015/9/19, 88
2015/9/20, 66
2015/9/21, 50
2015/9/22, 58
2015/9/23, 59
2015/9/24, 80
2015/9/25, 64
2015/9/26, 76
2015/9/27, 179
2015/9/28, 97
2015/9/29, 71
2015/9/30, 97
2015/4/1, 45
2015/4/2, 39
2015/4/4, 43
2015/4/5, 52
2015/4/6, 47
2015/4/7, 48
2015/4/8, 54
2015/4/9, 53
2015/4/10, 46
2015/4/11, 50
2015/4/12, 46
2015/4/13, 41
2015/4/14, 50
2015/4/15, 43
2015/4/16, 33
2015/4/17, 57
2015/4/18, 51
2015/4/19, 53
2015/4/20, 49
2015/4/21, 53
2015/4/22, 46
2015/4/23, 37
2015/4/24, 38
2015/4/25, 41
2015/4/26, 36
2015/4/27, 32
2015/4/28, 36
2015/4/29, 46
2015/4/30, 53
2015/5/1, 36
2015/5/2, 25
2015/5/3, 29
2015/5/4, 29
2015/5/5, 32
2015/5/6, 44
2015/5/7, 42
2015/5/8, 44
2015/5/9, 49
2015/5/10, 47
2015/5/11, 45
2015/5/12, 56
2015/5/13, 53
2015/5/14, 43
2015/5/15, 47
2015/5/16, 42
2015/5/17, 44
2015/5/18, 41
2015/5/19, 48
2015/5/20, 49
2015/5/21, 43
2015/5/22, 50
2015/5/23, 48
2015/5/24, 56
2015/5/25, 55
2015/5/26, 50
2015/5/27, 44
2015/5/28, 41
2015/5/29, 50
2015/5/30, 49
2015/5/31, 48
2015/6/1, 49
2015/6/2, 55
2015/6/3, 53
2015/6/4, 51
2015/6/5, 47
2015/6/6, 53
2015/6/7, 44
2015/6/8, 36
2015/6/9, 43
2015/6/10, 42
2015/6/11, 45
2015/6/12, 41
2015/6/13, 35
2015/6/14, 29
2015/6/15, 29
2015/6/16, 39
2015/6/17, 43
2015/6/18, 54
2015/6/19, 50
2015/6/20, 52
2015/6/21, 44
2015/6/22, 49
2015/6/23, 56
2015/6/24, 56
2015/6/25, 59
2015/6/26, 63
2015/6/27, 57
2015/6/28, 58
2015/6/29, 62
2015/6/30, 68
2015/1/1, 45
2015/1/2, 39
2015/1/3, 50
2015/1/4, 46
2015/1/5, 42
2015/1/6, 51
2015/1/7, 44
2015/1/8, 29
2015/1/9, 24
2015/1/10, 36
2015/1/11, 30
2015/1/12, 27
2015/1/13, 29
2015/1/14, 29
2015/1/15, 34
2015/1/16, 44
2015/1/17, 53
2015/1/18, 58
2015/1/19, 49
2015/1/20, 41
2015/1/21, 51
2015/1/22, 51
2015/1/23, 54
2015/1/24, 57
2015/1/25, 62
2015/1/26, 56
2015/1/27, 55
2015/1/28, 57
2015/1/29, 58
2015/1/30, 54
2015/1/31, 41
2015/2/1, 41
2015/2/2, 39
2015/2/3, 40
2015/2/4, 28
2015/2/5, 25
2015/2/6, 34
2015/2/7, 41
2015/2/8, 32
2015/2/9, 30
2015/2/10, 38
2015/2/11, 48
2015/2/12, 66
2015/2/13, 63
2015/2/14, 61
2015/2/15, 60
2015/2/16, 59
2015/2/17, 55
2015/2/18, 50
2015/2/19, 39
2015/2/20, 37
2015/2/21, 34
2015/2/22, 45
2015/2/23, 40
2015/2/24, 50
2015/2/25, 58
2015/2/26, 53
2015/2/27, 67
2015/2/28, 59
2015/3/1, 55
2015/3/2, 53
2015/3/3, 56
2015/3/4, 57
2015/3/5, 52
2015/3/6, 53
2015/3/7, 54
2015/3/8, 48
2015/3/9, 39
2015/3/10, 33
2015/3/11, 46
2015/3/12, 51
2015/3/13, 56
2015/3/14, 52
2015/3/15, 52
2015/3/16, 52
2015/3/17, 60
2015/3/18, 63
2015/3/19, 60
2015/3/20, 59
2015/3/21, 67
2015/3/22, 59
2015/3/23, 58
2015/3/24, 66
2015/3/25, 57
2015/3/26, 53
2015/3/27, 46
2015/3/28, 45
2015/3/29, 45
2015/3/30, 45
2015/3/31, 45
2014/10/1, 62
2014/10/2, 62
2014/10/3, 69
2014/10/4, 60
2014/10/5, 29
2014/10/6, 32
2014/10/7, 56
2014/10/8, 72
2014/10/9, 86
2014/10/10, 96
2014/10/11, 80
2014/10/12, 88
2014/10/13, 67
2014/10/14, 54
2014/10/15, 61
2014/10/16, 58
2014/10/17, 55
2014/10/18, 40
2014/10/19, 49
2014/10/20, 64
2014/10/21, 57
2014/10/22, 53
2014/10/23, 42
2014/10/24, 37
2014/10/25, 52
2014/10/26, 59
2014/10/27, 46
2014/10/28, 45
2014/10/29, 52
2014/10/30, 59
2014/10/31, 53
2014/11/1, 45
2014/11/2, 41
2014/11/3, 50
2014/11/4, 66
2014/11/5, 74
2014/11/6, 55
2014/11/7, 33
2014/11/8, 26
2014/11/9, 34
2014/11/10, 36
2014/11/11, 49
2014/11/12, 51
2014/11/13, 37
2014/11/14, 31
2014/11/15, 44
2014/11/16, 34
2014/11/17, 36
2014/11/18, 35
2014/11/19, 40
2014/11/20, 43
2014/11/21, 45
2014/11/22, 46
2014/11/23, 32
2014/11/24, 27
2014/11/25, 32
2014/11/26, 32
2014/11/27, 39
2014/11/28, 37
2014/11/29, 29
2014/11/30, 32
2014/12/1, 60
2014/12/2, 43
2014/12/3, 50
2014/12/4, 48
2014/12/5, 54
2014/12/6, 54
2014/12/7, 44
2014/12/8, 23
2014/12/9, 35
2014/12/10, 47
2014/12/11, 36
2014/12/12, 45
2014/12/13, 47
2014/12/14, 47
2014/12/15, 44
2014/12/16, 40
2014/12/17, 44
2014/12/18, 47
2014/12/19, 41
2014/12/20, 52
2014/12/21, 52
2014/12/22, 32
2014/12/23, 23
2014/12/24, 29
2014/12/25, 44
2014/12/26, 31
2014/12/27, 29
2014/12/28, 30
2014/7/1, 36
2014/7/2, 42
2014/7/3, 44
2014/7/4, 38
2014/7/5, 30
2014/7/6, 29
2014/7/7, 40
2014/7/8, 47
2014/7/9, 64
2014/7/10, 56
2014/7/11, 34
2014/7/12, 55
2014/7/13, 57
2014/7/14, 50
2014/7/15, 51
2014/7/16, 55
2014/7/17, 61
2014/7/18, 54
2014/7/19, 61
2014/7/20, 79
2014/7/21, 91
2014/7/22, 87
2014/7/23, 64
2014/7/24, 59
2014/7/25, 68
2014/7/26, 77
2014/7/27, 79
2014/7/28, 89
2014/7/29, 102
2014/7/30, 66
2014/7/31, 42
2014/8/1, 56
2014/8/2, 54
2014/8/3, 50
2014/8/4, 57
2014/8/5, 60
2014/8/6, 55
2014/8/7, 41
2014/8/8, 47
2014/8/9, 34
2014/8/10, 34
2014/8/11, 34
2014/8/12, 34
2014/8/13, 30
2014/8/14, 31
2014/8/15, 30
2014/8/16, 30
2014/8/17, 41
2014/8/18, 42
2014/8/19, 42
2014/8/20, 38
2014/8/21, 38
2014/8/22, 35
2014/8/23, 45
2014/8/24, 37
2014/8/25, 29
2014/8/26, 33
2014/8/27, 28
2014/8/28, 31
2014/8/29, 46
2014/8/30, 57
2014/8/31, 54
2014/9/1, 46
2014/9/2, 50
2014/9/3, 57
2014/9/4, 48
2014/9/5, 50
2014/9/6, 38
2014/9/7, 42
2014/9/8, 38
2014/9/9, 45
2014/9/10, 45
2014/9/11, 56
2014/9/12, 57
2014/9/13, 68
2014/9/14, 70
2014/9/15, 40
2014/9/16, 49
2014/9/17, 68
2014/9/18, 66
2014/9/19, 57
2014/9/20, 48
2014/9/21, 27
2014/9/22, 41
2014/9/23, 58
2014/9/24, 57
2014/9/25, 48
2014/9/26, 38
2014/9/27, 51
2014/9/28, 50
2014/9/29, 56
2014/9/30, 62
2014/4/1, 57
2014/4/2, 57
2014/4/3, 57
2014/4/4, 48
2014/4/5, 48
2014/4/6, 25
2014/4/7, 32
2014/4/8, 42
2014/4/9, 46
2014/4/10, 51
2014/4/11, 49
2014/4/12, 32
2014/4/13, 36
2014/4/14, 41
2014/4/15, 41
2014/4/16, 39
2014/4/17, 35
2014/4/18, 36
2014/4/19, 38
2014/4/20, 44
2014/4/21, 52
2014/4/22, 46
2014/4/23, 41
2014/4/24, 37
2014/4/25, 44
2014/4/26, 37
2014/4/27, 49
2014/4/28, 40
2014/4/29, 45
2014/4/30, 42
2014/5/1, 38
2014/5/2, 37
2014/5/3, 57
2014/5/4, 47
2014/5/5, 40
2014/5/6, 41
2014/5/7, 47
2014/5/8, 36
2014/5/9, 48
2014/5/10, 45
2014/5/11, 40
2014/5/12, 40
2014/5/13, 49
2014/5/14, 33
2014/5/15, 34
2014/5/16, 37
2014/5/17, 34
2014/5/18, 42
2014/5/19, 39
2014/5/20, 36
2014/5/21, 46
2014/5/22, 41
2014/5/23, 41
2014/5/24, 48
2014/5/25, 41
2014/5/26, 36
2014/5/27, 38
2014/5/28, 40
2014/5/29, 35
2014/5/30, 32
2014/5/31, 25
2014/6/1, 39
2014/6/2, 36
2014/6/3, 37
2014/6/4, 43
2014/6/5, 35
2014/6/6, 30
2014/6/7, 31
2014/6/8, 26
2014/6/9, 33
2014/6/10, 52
2014/6/11, 51
2014/6/12, 49
2014/6/13, 45
2014/6/14, 39
2014/6/15, 43
2014/6/16, 49
2014/6/17, 54
2014/6/18, 55
2014/6/19, 64
2014/6/20, 81
2014/6/21, 64
2014/6/22, 82
2014/6/23, 79
2014/6/24, 87
2014/6/25, 93
2014/6/26, 60
2014/6/27, 58
2014/6/28, 77
2014/6/29, 68
2014/6/30, 39
2014/1/1, 40
2014/1/2, 33
2014/1/3, 34
2014/1/4, 25
2014/1/5, 31
2014/1/6, 27
2014/1/7, 34
2014/1/8, 35
2014/1/9, 38
2014/1/10, 40
2014/1/11, 33
2014/1/12, 29
2014/1/13, 26
2014/1/14, 28
2014/1/15, 34
2014/1/16, 44
2014/1/17, 46
2014/1/18, 39
2014/1/19, 32
2014/1/20, 44
2014/1/21, 56
2014/1/22, 53
2014/1/23, 56
2014/1/24, 57
2014/1/25, 69
2014/1/26, 64
2014/1/27, 58
2014/1/28, 56
2014/1/29, 50
2014/1/30, 34
2014/1/31, 47
2014/2/1, 41
2014/2/2, 41
2014/2/3, 49
2014/2/4, 45
2014/2/5, 43
2014/2/6, 50
2014/2/7, 53
2014/2/8, 59
2014/2/9, 59
2014/2/10, 54
2014/2/11, 51
2014/2/12, 52
2014/2/13, 61
2014/2/14, 56
2014/2/15, 44
2014/2/16, 42
2014/2/17, 45
2014/2/18, 53
2014/2/19, 64
2014/2/20, 63
2014/2/21, 50
2014/2/22, 45
2014/2/23, 41
2014/2/24, 50
2014/2/25, 62
2014/2/26, 72
2014/2/27, 66
2014/2/28, 64
2014/3/1, 65
2014/3/2, 79
2014/3/3, 81
2014/3/4, 112
2014/3/5, 64
2014/3/6, 67
2014/3/7, 67
2014/3/8, 77
2014/3/9, 118
2014/3/10, 87
2014/3/11, 80
2014/3/12, 81
2014/3/13, 129
2014/3/14, 177
2014/3/15, 107
2014/3/16, 80
2014/3/17, 70
2014/3/18, 47
2014/3/19, 48
2014/3/20, 44
2014/3/21, 53
2014/3/22, 55
2014/3/23, 51
2014/3/24, 37
2014/3/25, 42
2014/3/26, 47
2014/3/27, 56
2014/3/28, 62
2014/3/29, 58
2014/3/30, 41
2014/3/31, 43
